DATA,Umidità massima (%),Umidità media (%),Umidità minima (%),Precipitazione (mm),Temperatura media (°C),Temperatura massima (°C),Temperatura minima (°C),Velocità media (m/s),Velocità raffica (m/s),Settore prevalente,Tempo permanenza (min),Durata calma (min),Valore pressione,Stagione
2024-11-06,91,74,48,0.0,10.2,16.0,6.9,0.7,3.7,WSW,310.0,270.0,962.2,Autunno
2024-11-07,88,68,48,0.0,10.5,15.7,7.9,1.0,3.9,WSW,360.0,110.0,963.4,Autunno
2024-11-08,93,68,48,0.0,8.7,13.7,4.2,1.1,3.6,WSW,430.0,40.0,961.8,Autunno
2024-11-09,95,81,62,0.0,8.8,12.6,6.4,0.7,4.2,ENE,160.0,260.0,960.1,Autunno
2024-11-10,86,62,42,0.0,9.6,15.9,5.1,1.1,4.2,WSW,510.0,30.0,957.0,Autunno
2024-11-11,88,61,40,0.0,8.9,14.1,5.0,1.5,4.5,SW,520.0,0.0,957.3,Autunno
2024-11-12,94,84,69,3.0,5.4,6.7,4.7,2.4,9.2,SW,840.0,20.0,957.5,Autunno
2024-11-13,85,62,40,0.0,7.4,12.9,4.0,2.3,9.0,SW,530.0,40.0,956.4,Autunno
2024-11-14,95,78,57,0.0,5.7,11.3,1.9,1.0,4.5,WSW,310.0,70.0,956.3,Autunno
2024-11-15,96,76,51,0.0,4.5,11.5,0.1,0.9,3.1,WSW,540.0,100.0,956.8,Autunno
2024-11-16,94,76,51,0.0,5.1,11.5,1.3,1.1,4.1,WSW,470.0,40.0,955.6,Autunno
2024-11-17,98,76,50,0.0,5.3,11.3,1.1,1.1,4.3,SW,340.0,30.0,948.5,Autunno
2024-11-18,94,76,52,0.0,7.1,12.7,2.0,1.1,4.8,SW,480.0,40.0,946.8,Autunno
2024-11-19,96,88,68,0.0,5.7,8.7,1.8,0.8,5.9,S,160.0,140.0,943.6,Autunno
2024-11-20,99,66,29,0.0,6.6,13.3,0.5,1.6,8.4,WSW,190.0,10.0,935.3,Autunno
2024-11-21,98,59,34,0.0,2.6,6.2,-0.4,1.7,6.1,WSW,220.0,0.0,936.6,Autunno
2024-11-22,98,53,15,0.0,3.8,10.9,-0.9,2.5,10.3,N,270.0,20.0,940.3,Autunno
2024-11-23,58,40,24,0.0,2.8,7.5,-1.4,1.5,7.0,WSW,550.0,10.0,959.8,Autunno
2024-11-24,64,47,27,0.0,3.5,8.6,-0.2,1.2,4.3,WSW,490.0,10.0,965.2,Autunno
2024-11-25,83,63,45,0.0,5.1,11.0,1.9,1.4,5.5,WSW,420.0,40.0,960.5,Autunno
2024-11-26,98,87,66,3.0,6.2,10.9,2.9,1.0,3.7,SW,290.0,60.0,956.1,Autunno
2024-11-27,99,83,60,0.0,6.9,12.7,2.8,1.2,4.0,SW,520.0,20.0,957.5,Autunno
2024-11-28,99,90,73,0.0,5.8,9.9,2.5,1.1,4.5,SW,320.0,40.0,955.9,Autunno
2024-11-29,99,85,55,0.0,7.9,13.0,4.0,1.6,5.4,SW,430.0,20.0,959.0,Autunno
2024-11-30,99,92,76,0.2,4.6,7.3,1.1,1.0,4.0,NE,250.0,70.0,962.5,Autunno
2024-12-01,78,60,37,0.0,4.3,10.6,0.5,1.3,4.2,SW,500.0,50.0,959.5,Inverno
2024-12-02,85,58,32,0.0,4.8,11.3,0.2,1.1,3.8,WSW,400.0,80.0,954.1,Inverno
2024-12-03,94,69,41,0.0,4.9,11.4,0.9,1.3,4.5,WSW,410.0,30.0,949.9,Inverno
2024-12-04,91,72,51,0.0,4.7,9.7,1.7,1.4,4.8,WSW,430.0,30.0,954.0,Inverno
2024-12-05,82,63,41,0.0,3.5,8.6,0.0,1.7,6.6,WSW,430.0,30.0,957.0,Inverno
2024-12-06,91,69,52,0.0,3.2,7.6,-1.9,1.5,5.4,SW,450.0,20.0,950.4,Inverno
2024-12-07,84,62,46,0.0,3.9,6.3,1.4,1.6,5.1,WSW,290.0,20.0,944.5,Inverno
2024-12-08,93,68,37,0.2,3.8,9.6,-1.7,1.2,6.3,WSW,270.0,60.0,935.9,Inverno
2024-12-09,97,88,71,2.4,4.2,5.3,3.2,1.4,5.0,SW,320.0,0.0,943.9,Inverno
2024-12-10,99,95,87,4.0,3.4,4.1,2.9,1.0,4.7,SW,300.0,40.0,952.3,Inverno
2024-12-11,98,74,47,0.2,5.1,11.3,2.5,2.5,7.3,SW,920.0,0.0,956.8,Inverno
2024-12-12,97,76,57,0.0,2.8,6.6,-0.8,1.3,4.5,WSW,450.0,30.0,960.6,Inverno
2024-12-13,99,89,77,0.0,2.4,5.3,-0.5,1.0,7.2,NNW,190.0,80.0,961.4,Inverno
2024-12-14,99,86,54,0.0,2.3,7.5,-1.4,1.1,5.0,SW,340.0,70.0,955.0,Inverno
2024-12-15,56,42,24,0.0,6.7,13.0,2.7,2.3,6.9,SW,760.0,0.0,959.3,Inverno
2024-12-16,77,49,29,0.0,8.3,16.8,3.3,1.5,5.9,WSW,410.0,110.0,966.3,Inverno
2024-12-17,92,64,35,0.0,5.6,12.1,1.7,1.0,3.5,WSW,440.0,120.0,963.0,Inverno
2024-12-18,97,80,61,0.0,4.7,10.1,1.6,1.0,3.6,SW,460.0,40.0,959.8,Inverno
2024-12-19,98,90,81,0.0,4.3,6.7,1.4,1.1,5.4,WSW,340.0,30.0,947.2,Inverno
2024-12-20,99,50,18,0.0,4.2,9.8,0.5,1.6,4.8,SW,510.0,30.0,946.5,Inverno
2024-12-21,69,45,26,0.0,3.2,9.0,-1.2,1.6,4.9,WSW,520.0,10.0,954.8,Inverno
2024-12-22,79,58,25,0.0,2.3,7.4,-1.7,1.7,10.7,WSW,380.0,20.0,943.1,Inverno
2024-12-23,50,33,23,0.0,4.8,10.0,0.1,2.1,10.9,SW,570.0,30.0,941.8,Inverno
2024-12-24,37,29,19,0.0,5.4,9.4,2.5,2.6,7.4,SW,680.0,0.0,952.2,Inverno
2024-12-25,46,30,19,0.0,5.1,10.9,1.1,1.6,5.6,SW,510.0,30.0,961.5,Inverno
2024-12-26,54,33,21,0.0,4.4,10.2,1.3,1.7,4.9,SW,540.0,0.0,965.0,Inverno
2024-12-27,45,28,19,0.0,5.6,10.7,-0.3,1.6,5.9,WSW,450.0,20.0,965.4,Inverno
2024-12-28,52,32,20,0.0,8.9,14.7,5.4,1.5,5.0,WSW,610.0,30.0,961.3,Inverno
2024-12-29,58,44,23,0.0,8.0,14.1,4.2,1.5,4.9,SW,720.0,30.0,960.6,Inverno
2024-12-30,60,47,25,0.0,6.9,13.3,2.8,1.4,4.4,SW,620.0,20.0,962.0,Inverno
2024-12-31,65,51,32,0.0,5.5,11.8,1.7,1.3,3.6,SW,690.0,10.0,963.5,Inverno
